,mean_eta,mean_init_rho,mean_valid_obj,mean_valid_prob,mean_test_obj,mean_test_prob,0.25_eta,0.25_init_rho,0.25_valid_obj,0.25_valid_prob,0.25_test_obj,0.25_test_prob,0.75_eta,0.75_init_rho,0.75_valid_obj,0.75_valid_prob,0.75_test_obj,0.75_test_prob
0,0.05,1.0,-0.8291664667667819,0.04835416666666666,-0.8223052244518905,0.05557166666666667,0.05,1.0,-0.8426492804486152,0.005,-0.8322497491792434,0.0075,0.05,1.0,-0.8055590825015592,0.05,-0.8126391005634267,0.054
1,0.1,1.0,-0.8479938661191722,0.08524583333333334,-0.8419315653519363,0.09270333333333333,0.1,1.0,-0.8579162678982399,0.015,-0.8491143628828297,0.014,0.1,1.0,-0.8369339257848767,0.09,-0.8326841316857101,0.108
2,0.15,1.0,-0.8519275682585807,0.084725,-0.8446847518631867,0.09553166666666667,0.15,1.0,-0.8607342330388935,0.005,-0.8521834467858107,0.012,0.15,1.0,-0.8416238533680995,0.1,-0.8372389375233611,0.1125
3,0.2,1.0,-0.8442576707815146,0.09621666666666666,-0.8476466341243732,0.09927666666666667,0.2,1.0,-0.8553778820694224,0.005,-0.8565206943117463,0.006,0.2,1.0,-0.8317621037506439,0.115,-0.8377627861927753,0.118
4,0.23,1.0,-0.8472931304697707,0.07598333333333333,-0.845084767571404,0.08160833333333334,0.23,1.0,-0.8626645766197436,0.0,-0.8558658679866494,0.0,0.23,1.0,-0.8303496545218617,0.06625,-0.8338734038228466,0.082
5,0.25,1.0,-0.8443198749448593,0.081525,-0.8468010647526194,0.08512,0.25,1.0,-0.8583914587201669,0.005,-0.8559548695615018,0.004,0.25,1.0,-0.8298396665860337,0.08,-0.8368729720364982,0.092
6,0.3,1.0,-0.8504565725285691,0.17104583333333334,-0.8473675626160352,0.17253333333333332,0.3,1.0,-0.8603260544724852,0.005,-0.8583241166636828,0.004,0.3,1.0,-0.8378290266715398,0.27,-0.8349258519714781,0.2785
7,0.33,1.0,-0.8509460322819383,0.25564166666666666,-0.8430112794906053,0.26224333333333333,0.33,1.0,-0.8674294630542527,0.005,-0.8571270167611231,0.01,0.33,1.0,-0.832668211478794,0.44125000000000003,-0.8277704357959839,0.4465
8,0.35,1.0,-0.8513117636412484,0.29515416666666666,-0.8453412310017854,0.2972516666666667,0.35,1.0,-0.8616733872752105,0.01,-0.8574068172090801,0.018,0.35,1.0,-0.8367303865601018,0.5,-0.82756286497971,0.504
